price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild
195700,Veternik,89,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",2,2007.0
30400,Adice,21,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,2020.0
154500,Veternik,77,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2021.0
144200,Nova Detelinara,96,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2021.0
75633,Telep,34,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0
97850,Podbara,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2021.0
180400,Liman 2,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2021.0
206000,Podbara,96,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"tavan, podrum",1,2021.0
150000,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2021.0
163300,Telep,71,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0
165600,Telep,72,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0
121500,Telep,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2021.0
155000,Spens,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",4,2021.0
98000,Bulevar Patrijarha Pavla,46,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0
260000,Bulevar Evrope,105,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2021.0
195000,Bulevar Patrijarha Pavla,85,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terase (2),3,2021.0
82000,Novo Naselje,39,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2021.0
172000,Stari Grad,85,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2021.0
200000,rare_location,110,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,podrum,5,2020.0
298980,Telep,151,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0
159000,Socijalno,58,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2010.0
165000,Bulevar Evrope,68,3.0,grejanje na gas,2,Stan u zgradi,ima lift (2),1,terasa,2,2010.0
135000,Telep,65,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2020.0
184000,Novo Naselje,92,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0
137000,Nova Detelinara,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"dvorište, terasa",4,2020.0
120000,Grbavica,63,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
112000,Novo Naselje,57,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
92700,Bulevar Oslobođenja,34,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2010.0
120000,Socijalno,70,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2007.0
216300,Liman 2,70,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,10,1980.0
170500,Liman 3,72,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,1972.0
92700,Telep,40,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2018.0
113300,Sajmište,58,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2000.0
185400,Stari Grad,76,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1998.0
84628,Avijatičarsko Naselje,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1998.0
216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1998.0
187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1998.0
116400,Stari Grad,29,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,1998.0
139050,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),8,1998.0
135960,Petrovaradin,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,1998.0
170000,Bulevar Evrope,78,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),3,1998.0
125000,Stari Grad,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,1998.0
504294,Grbavica,240,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,1998.0
76500,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Penthaus,ima lift (1),1,terasa,4,2020.0
133900,Veternik,98,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
236900,Nova Detelinara,68,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,7,2012.0
78200,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2009.0
97850,Podbara,54,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,1999.0
163200,Novo Naselje,99,4.0,centralno grejanje,0,Dupleks,ima lift (1),1,terasa,4,1999.0
193640,Sajmište,83,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),3,1999.0
172000,Grbavica,73,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terase (2),1,1999.0
236900,Stari Grad,67,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),5,1999.0
92700,Detelinara,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),2,1999.0
317240,Stari Grad,100,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0
68000,Sajmište,25,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0
380000,Telep,169,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1999.0
128000,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1999.0
82000,Telep,34,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1999.0
185000,Liman,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",5,1999.0
160000,Novo Naselje,79,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",4,1999.0
153470,Novo Naselje,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2005.0
185000,Salajka,71,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0
160000,Telep,150,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
319000,Adamovićevo Naselje,92,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0
69000,Železnička stanica,31,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
113300,Petrovaradin,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
87550,Liman 3,36,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,7,2005.0
38000,Adice,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
66950,Nova Detelinara,28,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,4,2005.0
278720,Stari Grad,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,2,2005.0
79310,Grbavica,28,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,tavan,3,2005.0
72100,Adice,35,2.0,grejanje na struju,2,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
114020,Bulevar Patrijarha Pavla,58,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
494400,Stari Grad,285,8.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,2,1940.0
85000,Nova Detelinara,49,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,1940.0
94610,Stara Detelinara,54,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,5,1940.0
78790,Bulevar Oslobođenja,25,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,4,2009.0
69000,Stari Grad,22,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2022.0
75200,Adice,44,3.0,grejanje na struju,0,Stan u zgradi,ima lift (1),2,terasa,1,2020.0
197860,Grbavica,113,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,3,2020.0
139050,Liman 4,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,2,2019.0
151810,Telep,74,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0
78800,Bulevar Oslobođenja,25,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,4,2019.0
87548,Socijalno,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0
66950,Novo Naselje,33,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),2,terasa,3,2019.0
112900,Liman 2,51,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),2,terasa,4,2019.0
104850,Telep,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,1,2019.0
61800,Socijalno,20,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),2,terasa,4,2019.0
100000,Telep,43,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,2,2020.0
113300,Nova Detelinara,39,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,4,2007.0
97100,Klisa,65,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0
110160,Klisa,69,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0
106610,Klisa,69,4.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,2,2023.0
138230,Liman,61,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,4,2005.0
203500,Liman 4,84,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,4,1985.0
79310,Petrovaradin,36,1.0,grejanje na gas,1,Stan u zgradi,ima lift (1),2,terasa,1,2023.0
187880,Sajmište,57,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),2,terasa,2,2023.0
193640,Nova Detelinara,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0
242980,Stari Grad,79,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0
133900,Bulevar Evrope,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),2,terasa,1,2023.0
210000,Telep,70,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,2020.0
216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"dvorište, terasa",3,2020.0
109000,Petrovaradin,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
135800,Novo Naselje,64,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2020.0
75000,Grbavica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
123600,Grbavica,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
132900,Nova Detelinara,73,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2020.0
78800,Bulevar Oslobođenja,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2010.0
165000,Liman 3,73,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,9,1975.0
187880,Sajmište,57,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1975.0
204970,Petrovaradin,86,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),3,2020.0
49450,Novo Naselje,22,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),5,2020.0
98660,Detelinara,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terase (2),5,2020.0
80240,Petrovaradin,35,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
144200,Podbara,72,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,6,2020.0
93730,Grbavica,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
128750,Telep,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1988.0
216300,Podbara,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1988.0
46350,Petrovaradin,32,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1988.0
187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0
187880,Sajmište,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0
103515,Adice,67,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1988.0
185400,Petrovaradin,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
216300,Stari Grad,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1965.0
97100,Klisa,65,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
424900,Novo Naselje,150,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
110160,Klisa,69,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
269000,Novo Naselje,88,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
87550,Bulevar Oslobođenja,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2003.0
91670,Detelinara,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1968.0
219350,Stari Grad,151,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0
164800,Novo Naselje,76,3.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,2,2001.0
278100,Stari Grad,143,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2000.0
164800,Novo Naselje,81,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (3+),4,2000.0
159650,Grbavica,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2000.0
180770,Novo Naselje,117,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),4,2000.0
159130,Telep,78,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,2000.0
141570,Telep,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,2000.0
144000,Adamovićevo Naselje,64,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0
60000,Petrovaradin,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,0,2007.0
51500,Petrovaradin,31,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,0,2007.0
72590,Petrovaradin,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0
72750,Petrovaradin,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0
78590,Petrovaradin,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
64975,Petrovaradin,38,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0
132800,Bulevar Patrijarha Pavla,55,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,4,2007.0
202700,Bulevar Oslobođenja,82,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2010.0
77450,Cara Dušana,32,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2010.0
56650,Novo Naselje,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0
109500,Veternik,62,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0
139049,Stari Grad,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2010.0
72100,Grbavica,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2010.0
103000,Bulevar Oslobođenja,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2010.0
65000,Stari Grad,19,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0
94760,Telep,57,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2002.0
47280,Petrovaradin,27,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,0,2002.0
92700,Detelinara,53,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1970.0
288400,Novo Naselje,126,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0
129600,Veternik,68,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0
202400,Veternik,131,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1970.0
123900,Veternik,65,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0
109500,Veternik,60,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
133900,Bulevar Evrope,63,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0
72100,Podbara,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0
137400,Nova Detelinara,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
161300,Stari Grad,54,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,1963.0
170000,Bulevar Oslobođenja,92,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2001.0
143850,Stari Grad,49,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2009.0
103000,Stari Grad,44,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1900.0
100430,Adice,75,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,1900.0
150000,Grbavica,82,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2000.0
71180,Adice,41,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2000.0
123600,Nova Detelinara,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2000.0
159240,Veternik,100,5.0,grejanje na gas,0,Penthaus,ima lift (1),1,terase (2),1,2020.0
399000,Klisa,139,6.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0
142150,Nova Detelinara,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
97850,Stari Grad,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
122360,Sajmište,56,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
85910,Petrovaradin,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
147400,Detelinara,53,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,8,2001.0
88690,Petrovaradin,43,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2001.0
139050,Sajmište,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2001.0
69500,Bulevar Oslobođenja,29,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
123600,Železnička stanica,50,2.0,centralno grejanje,1,Stan u zgradi,ima lift (2),1,terasa,7,2001.0
139050,Bulevar Oslobođenja,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,7,2001.0
149900,Sajmište,98,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2001.0
78790,Socijalno,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0
87600,Podbara,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2007.0
103000,Avijatičarsko Naselje,58,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2010.0
206000,Grbavica,87,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2006.0
51500,Bulevar Oslobođenja,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,0,2006.0
39140,Nova Detelinara,19,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1987.0
94760,Nova Detelinara,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2009.0
386250,Nova Detelinara,99,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2020.0
78900,Sajmište,32,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2000.0
91250,Avijatičarsko Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2000.0
139000,Bulevar Oslobođenja,74,3.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,7,2000.0
81400,Adice,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,2,2000.0
142050,Adice,81,4.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,1,2000.0
108300,Adice,60,3.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,1,2000.0
76600,Adice,38,2.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,2,2000.0
142050,Adice,81,4.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,1,2000.0
108300,Adice,60,3.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,1,2000.0
138400,Nova Detelinara,84,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2006.0
512940,Bulevar Patrijarha Pavla,276,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,4,2020.0
210000,Stari Grad,107,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
109000,Grbavica,46,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,2,2020.0
39100,Nova Detelinara,19,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,0,1984.0
139000,Podbara,47,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,3,2019.0
159650,Cara Dušana,63,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2000.0
156700,Veternik,85,5.0,etažno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
81400,Cara Dušana,28,1.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,4,2014.0
130800,Novo Naselje,59,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,1991.0
144200,Novo Naselje,58,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,1988.0
375950,Socijalno,181,5.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2016.0
79300,Bulevar Patrijarha Pavla,28,1.0,etažno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,7,2017.0
360500,Bulevar Oslobođenja,108,4.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,"prilaz za invalide, dvorište, alarm, terase (2)",4,2017.0
206000,Bulevar Oslobođenja,89,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, alarm, terase (2)",4,2017.0
154500,Nova Detelinara,98,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2011.0
164800,Bulevar Evrope,75,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2011.0
144000,Stari Grad,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2006.0
108150,Bulevar Patrijarha Pavla,45,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,2006.0
133900,Bulevar Evrope,63,3.0,etažno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2006.0
97850,Grbavica,34,1.0,etažno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,1900.0
133900,Grbavica,52,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1979.0
135450,Nova Detelinara,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2000.0
135450,Nova Detelinara,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2000.0
129150,Novo Naselje,66,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0
130000,Bulevar Oslobođenja,61,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,"prilaz za invalide, podrum, terasa",14,1970.0
41200,Adice,25,1.0,grejanje na gas,0,Stan u zgradi,ima lift (2),1,"prilaz za invalide, podrum, terasa",1,1970.0
164800,Veternik,74,4.0,grejanje na gas,0,Stan u zgradi,ima lift (2),1,terasa,2,2021.0
139050,Bulevar Oslobođenja,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,7,2021.0
130000,Grbavica,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2021.0
97850,Novo Naselje,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2021.0
154500,Veternik,77,4.0,etažno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2021.0
124630,Novo Naselje,55,3.0,etažno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1985.0
145230,Nova Detelinara,47,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
355000,Bulevar Oslobođenja,381100,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0
150480,Grbavica,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0
130000,Bulevar Oslobođenja,61,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,14,2020.0
230000,Bulevar Oslobođenja,96,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",4,2020.0
325000,Bulevar Evrope,146,5.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",2,2020.0
250000,Stari Grad,95,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",3,2020.0
112000,Adice,62,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,2020.0
220000,Stari Grad,180,5.0,centralno grejanje,0,Dupleks,ima lift (1),1,terasa,3,2010.0
120000,Adice,116,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2010.0
154500,Stari Grad,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1968.0
