,cene,adrese,sobe,grejanje,infrastructure,namestenost,opremljenost,povrsina,spratnost,tip
194,94610.0,Stara Detelinara,3,centralno grejanje,terasa,prazno,"telefon, kablovska",54 ,5,Stan u zgradi
195,253930.0,petefi šandora,4,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",100 ,visoko,Stan u zgradi
196,91100.0,Banatić,2.5,centralno grejanje,terasa,prazno,"telefon, kablovska, klima",52 ,6,Stan u zgradi
197,105060.0,Podbara,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",34 ,3,Stan u zgradi
198,63000.0,Braće Dronjak,1.5,centralno grejanje,"prilaz za invalide, tavan, podrum",prazno,"telefon, kablovska, ventilacija",33 ,6,Stan u zgradi
199,193640.0,Kornelija Stankovića,4,centralno grejanje,terasa,prazno,"telefon, kablovska, ventilacija",92 ,1,Stan u zgradi
200,128750.0,Veternička Rampa,4,centralno grejanje,terasa,prazno,"telefon, kablovska",85 ,1,Stan u zgradi
201,118450.0,cankareva,2,centralno grejanje,terasa,polunamešteno,"telefon, kablovska, klima, ugradni plakar",45 ,4,Stan u zgradi
202,37500.0,Adice,0.5,centralno grejanje,terasa,prazno,"telefon, kablovska",27 ,visoko,Stan u zgradi
203,132900.0,Nova Detelinara,4,centralno grejanje,terasa,namešteno,"telefon, kablovska",73 ,4,Stan u zgradi
204,145860.0,Dušana Danilovića,4,centralno grejanje,terase (2),namešteno,"telefon, kablovska",86 ,3,Stan u zgradi
205,77900.0,Satelitska Pijaca,2,centralno grejanje,terase (2),prazno,"telefon, kablovska",48 ,prizemlje,Stan u zgradi
206,149350.0,Bistrica,3,centralno grejanje,terasa,prazno,"telefon, kablovska",64 ,prizemlje,Stan u zgradi
207,116600.0,Socijalno,2,centralno grejanje,terasa,namešteno,"telefon, kablovska",45 ,prizemlje,Stan u zgradi
208,59740.0,Detelinarska Pijaca,0.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",24 ,6,Stan u zgradi
209,103000.0,Tatarsko Brdo,2,grejanje na gas,terasa,prazno,"telefon, kablovska",46 ,2,Stan u zgradi
210,51500.0,Bistrica,1,centralno grejanje,terasa,namešteno,"telefon, kablovska",23 ,5,Stan u zgradi
211,86990.0,Mičurinova,1,centralno grejanje,terasa,namešteno,"telefon, kablovska",37 ,2,Stan u zgradi
212,63650.0,Trg Majke Jevrosime,0.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima",26 ,3,Stan u zgradi
213,79310.0,Radnička,0.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, klima",32 ,3,Stan u zgradi
214,75000.0,Grbavica,1,centralno grejanje,terasa,prazno,"telefon, kablovska, klima",31 ,3,Stan u zgradi
215,139050.0,Telep,2.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima",57 ,1,Stan u zgradi
216,386250.0,Nova Detelinara,4,centralno grejanje,terasa,namešteno,"telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar",99 ,5,Stan u zgradi
217,98420.0,Stara Detelinara,2,centralno grejanje,"podrum, terasa",namešteno,"telefon, kablovska, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",49 ,2,Stan u zgradi
218,124630.0,Bistrica,2.5,centralno grejanje,terasa,prazno,"telefon, kablovska, klima, kuhinjski elementi",55 ,1,Stan u zgradi
219,80240.0,Stari Majur,1.5,grejanje na gas,terasa,prazno,"telefon, kablovska, klima, kuhinjski elementi",35 ,3,Stan u zgradi
220,98660.0,Veselina Masleše,2,centralno grejanje,terase (2),prazno,"telefon, kablovska, klima, kuhinjski elementi",53 ,3,Stan u zgradi
221,202700.0,Valentina Vodnika 21,3,centralno grejanje,terasa,prazno,"telefon, kablovska, klima, kuhinjski elementi",82 ,2,Stan u zgradi
222,190000.0,Tatarsko Brdo,4,grejanje na gas,"prilaz za invalide, dvorište, alarm, terasa, fitnes",prazno,"telefon, kablovska",75 ,1,Stan u zgradi
223,144200.0,Nova Detelinara,4.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",96 ,4,Stan u zgradi
224,133900.0,Bulevar Evrope,3,grejanje na gas,terase (2),namešteno,"telefon, kablovska",63 ,1,Stan u zgradi
225,89610.0,Socijalno,1.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",36 ,2,Stan u zgradi
226,164800.0,Grbavica,3,centralno grejanje,terasa,namešteno,"telefon, kablovska",60 ,2,Stan u zgradi
227,103000.0,Narodnog fronta,2,centralno grejanje,"dvorište, terasa",prazno,"centralna klima, ventilacija",47 ,4,Stan u zgradi
228,83500.0,Veljka Petrovića,1,centralno grejanje,terasa,prazno,"telefon, klima",36 ,5,Stan u zgradi
229,116400.0,Novo Naselje,2,centralno grejanje,terasa,namešteno,"kablovska, interfon, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",65 ,7,Stan u zgradi
230,113300.0,Novo Naselje,2,centralno grejanje,terasa,namešteno,"kablovska, interfon, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",40 ,6,Stan u zgradi
231,97850.0,Nova Detelinara,2,centralno grejanje,terasa,namešteno,"kablovska, interfon, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",50 ,6,Stan u zgradi
232,106500.0,Grbavica,2,centralno grejanje,terasa,prazno,"kablovska, interfon, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",47 ,2,Stan u zgradi
233,164800.0,Grbavica,3.5,centralno grejanje,terasa,prazno,"kablovska, interfon, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",67 ,1,Stan u zgradi
234,87550.0,Salajka,0.5,grejanje na gas,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, plakar",27 ,3,Stan u zgradi
235,130810.0,Šonsi,2.5,centralno grejanje,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, mikrotalasna rerna, rerna, šporet, ležaj, plakar",59 ,4,Stan u zgradi
236,135000.0,Nova Detelinara,3,etažno grejanje,terasa,prazno,"telefon, kablovska, klima",65 ,3,Stan u zgradi
237,152490.0,LUKSUZAN STAN - ALEKSANDAR ZGRADA,2,centralno grejanje,"prilaz za invalide, terasa, recepcija",namešteno,"telefon, kablovska, TV, klima, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, ugradni plakar",47 ,1,Stan u zgradi
238,113300.0,Bulevar Evrope,2.5,centralno grejanje,"prilaz za invalide, terasa, recepcija",namešteno,"telefon, kablovska, TV, klima, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, ugradni plakar",57 ,4,Stan u zgradi
239,71070.0,Nova Detelinara,0.5,centralno grejanje,terasa,namešteno,"telefon, kablovska, TV, klima, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, ugradni plakar",28 ,3,Stan u zgradi
240,306940.0,Centar,3,centralno grejanje,terasa,namešteno,"telefon, kablovska, TV, klima, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, ugradni plakar",89 ,3,Stan u zgradi
241,93940.0,Bulevar oslobodjenja,2,grejanje na struju,terasa,prazno,"telefon, kablovska, TV, klima, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, ugradni plakar",48 ,1,Stan u zgradi
242,58710.0,Satelitska Pijaca,1,centralno grejanje,terasa,prazno,"telefon, kablovska, klima",33 ,1,Stan u zgradi
243,135960.0,Telep,3,grejanje na gas,terase (2),prazno,"telefon, kablovska",135960 ,1,Stan u zgradi
244,146000.0,Nova Detelinara,3,centralno grejanje,terasa,prazno,"telefon, kablovska",80 ,7,Stan u zgradi
245,145000.0,Žitni Trg,3,centralno grejanje,terasa,prazno,"telefon, klima, kuhinjski elementi, plakar",63 ,4,Stan u zgradi
246,196370.0,Branimira Ćosića,4,grejanje na gas,terasa,prazno,"telefon, interfon",93 ,2,Stan u zgradi
247,87550.0,Liman 1,1,centralno grejanje,terasa,prazno,"telefon, interfon",39 ,visoko,Stan u zgradi
248,58710.0,Grbavica,0.5,centralno grejanje,terasa,namešteno,"telefon, interfon",25 ,4,Stan u zgradi
249,181300.0,Salajka,4,grejanje na gas,terasa,namešteno,"telefon, interfon",89 ,4,Stan u zgradi
250,289230.0,Spens,3,centralno grejanje,terase (3+),namešteno,"telefon, interfon",104 ,6,Stan u zgradi
251,65920.0,Bulevar Oslobođenja,0.5,centralno grejanje,terase (3+),namešteno,"telefon, interfon",23 ,visoko,Stan u zgradi
252,195700.0,M***,3,centralno grejanje,terase (3+),namešteno,"telefon, interfon",72 ,1,Stan u zgradi
253,92600.0,613,3,etažno grejanje,terase (3+),namešteno,"telefon, interfon",58 ,1,Stan u zgradi
254,306940.0,Centar,3,etažno grejanje,terasa,namešteno,"telefon, interfon",88 ,3,Stan u zgradi
255,181280.0,Salajka,4,grejanje na gas,terasa,namešteno,"telefon, interfon",80 ,3,Stan u zgradi
256,90000.0,Podbara,2,centralno grejanje,terasa,namešteno,"telefon, interfon",42 ,visoko,Stan u zgradi
257,139260.0,Bulevar Patrijarha Pavla,2.5,grejanje na gas,terasa,namešteno,"telefon, kablovska",52 ,3,Stan u zgradi
258,71100.0,Stara Detelinara,1.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",31 ,4,Stan u zgradi
259,180000.0,Hilandarska,3,grejanje na gas,terasa,namešteno,telefon,114 ,4,Stan u zgradi
260,175000.0,Branislava Bukurova,4,grejanje na gas,terasa,namešteno,telefon,130 ,prizemlje,Stan u zgradi
261,157500.0,Bulevar oslobođenja,3.5,centralno grejanje,"terasa, lođa",namešteno,klima,75 ,7,Stan u zgradi
262,110000.0,Pariske komune,2.5,centralno grejanje,"podrum, terasa",namešteno,klima,56 ,1,Stan u zgradi
263,181000.0,Gogoljeva,3,centralno grejanje,"terasa, lođa",namešteno,klima,74 ,1,Stan u zgradi
264,194700.0,Sremska Kamenica,3,centralno grejanje,"terasa, lođa",namešteno,klima,73 ,prizemlje,Stan u zgradi
265,245430.0,Sremska Kamenica,3,centralno grejanje,terasa,namešteno,klima,93 ,1,Stan u zgradi
266,245430.0,Sremska Kamenica,3,centralno grejanje,terasa,namešteno,klima,93 ,2,Stan u zgradi
267,194700.0,Sremska Kamenica,3,centralno grejanje,terasa,namešteno,klima,73 ,prizemlje,Stan u zgradi
268,245430.0,Sremska Kamenica,3,centralno grejanje,terasa,namešteno,klima,93 ,1,Stan u zgradi
269,245430.0,Sremska Kamenica,3,centralno grejanje,terasa,namešteno,klima,93 ,2,Stan u zgradi
270,118150.0,SARPLANINSKA,4,etažno grejanje,terasa,namešteno,klima,70 ,2,Stan u zgradi
271,176150.0,VLADIMIRA NIKOLICA,3,centralno grejanje,terasa,namešteno,klima,71 ,2,Stan u zgradi
272,146260.0,Centar,1,centralno grejanje,terasa,namešteno,klima,37 ,2,Stan u zgradi
273,121548.0,Podbara,2.5,centralno grejanje,terasa,prazno,"telefon, kablovska",46 ,3,Stan u zgradi
274,260000.0,Alekse šantića 74,5,centralno grejanje,"prilaz za invalide, dvorište, tavan, podrum, terase (3+), lođe (3+)",polunamešteno,"telefon, ugradni plakar",208 ,7,Stan u zgradi
275,44805.0,Put Doktora Goldmana,1,centralno grejanje,"prilaz za invalide, dvorište, tavan, podrum, terase (3+), lođe (3+)",prazno,"telefon, kablovska, internet, interfon, klima",26 ,7,Stan u zgradi
276,56650.0,Kej,0.5,centralno grejanje,"prilaz za invalide, dvorište, tavan, podrum, terase (3+), lođe (3+)",namešteno,"telefon, kablovska, TV, kuhinjski elementi, frižider, ležaj",21 ,3,Stan u zgradi
277,181280.0,Salajka,4,grejanje na gas,"prilaz za invalide, dvorište, tavan, podrum, terase (3+), lođe (3+)",prazno,"telefon, kablovska, TV, kuhinjski elementi, frižider, ležaj",80 ,4,Stan u zgradi
278,75640.0,Petrovaradin,2,grejanje na gas,"prilaz za invalide, dvorište, tavan, podrum, terase (3+), lođe (3+)",prazno,"telefon, kablovska, TV, kuhinjski elementi, frižider, ležaj",39 ,2,Stan u zgradi
279,51500.0,Adice,1.5,grejanje na gas,"prilaz za invalide, dvorište, tavan, podrum, terase (3+), lođe (3+)",prazno,"telefon, kablovska, TV, kuhinjski elementi, frižider, ležaj",32 ,prizemlje,Stan u zgradi
280,75190.0,Nova Detelinara,1,centralno grejanje,terasa,polunamešteno,"kablovska, internet, interfon",30 ,1,Stan u zgradi
281,87550.0,Novo Naselje,1.5,centralno grejanje,terasa,prazno,"kablovska, internet, interfon, klima, veš mašina, frižider, šporet, ležaj",38 ,4,Stan u zgradi
282,118450.0,Šarengrad,4,etažno grejanje,terasa,prazno,"telefon, kablovska, klima",67 ,1,Stan u zgradi
283,181280.0,Bulevar Oslobođenja,3,centralno grejanje,"terasa, lođa",prazno,"telefon, kablovska",88 ,6,Stan u zgradi
284,76220.0,Bulevar Oslobođenja,1.5,centralno grejanje,"terasa, lođa",prazno,"telefon, kablovska",39 ,5,Stan u zgradi
285,144200.0,TOLSTOJEVA,2,centralno grejanje,"terasa, lođa",prazno,"telefon, kablovska",59 ,5,Stan u zgradi
286,87550.0,DOZA DJERDJA,1.5,centralno grejanje,"terasa, lođa",prazno,"telefon, kablovska",35 ,5,Stan u zgradi
287,87550.0,MILEVE MARIC,1.5,centralno grejanje,"terasa, lođa",prazno,"telefon, kablovska",38 ,5,Stan u zgradi
288,38630.0,Klisa,0.5,grejanje na gas,"terasa, lođa",prazno,"telefon, kablovska",17 ,prizemlje,Stan u zgradi
289,82400.0,pap pavla,0.5,centralno grejanje,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, ležaj",22 ,3,Stan u zgradi
290,84460.0,Stari Grad,0.5,centralno grejanje,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, ležaj",32 ,3,Stan u zgradi
291,79310.0,Bulevar Patrijarha Pavla (Somborski Bulevar),0.5,grejanje na gas,terasa,namešteno,"telefon, kablovska, klima",24 ,3,Stan u zgradi
292,98410.0,Adice,3,grejanje na gas,terasa,prazno,klima,53 ,1,Stan u zgradi
293,149560.0,Bulevar Patrijarha Pavla,3,centralno grejanje,terase (2),namešteno,klima,66 ,2,Stan u zgradi
294,139050.0,Sajmište,2,centralno grejanje,terase (2),namešteno,klima,64 ,6,Stan u zgradi
295,146000.0,Stara Detelinara,3,grejanje na gas,"terasa, lođa",namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, plakar, ugradni plakar",63 ,2,Stan u zgradi
296,106600.0,Cankareva,2,centralno grejanje,terasa,namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, plakar, ugradni plakar",45 ,2,Stan u zgradi
297,82400.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,namešteno,"kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, plakar, ugradni plakar",22 ,3,Stan u zgradi
298,71070.0,Nova Detelinara,0.5,centralno grejanje,terasa,namešteno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",28 ,3,Stan u zgradi
299,133900.0,Grbavica,2.5,centralno grejanje,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",52 ,1,Stan u zgradi
300,66950.0,Lipov Gaj,1.5,grejanje na gas,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",34 ,2,Stan u zgradi
301,119500.0,Riblja Pijaca,1.5,centralno grejanje,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",37 ,visoko,Stan u zgradi
302,247200.0,Centar,4,centralno grejanje,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",114 ,3,Stan u zgradi
303,163900.0,Centar,2,centralno grejanje,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",58 ,3,Stan u zgradi
304,31000.0,Telep,0.5,centralno grejanje,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",15 ,3,Stan u zgradi
305,130800.0,JANKA CMELIKA,2.5,centralno grejanje,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",55 ,3,Stan u zgradi
306,1.0,Južni Telep,1.5,grejanje na gas,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",37 ,visoko,Stan u zgradi
307,85500.0,Adamovićevo Naselje,2,grejanje na struju,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",43 ,1,Stan u zgradi
308,329600.0,Liman 1,4,grejanje na struju,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",100 ,1,Stan u zgradi
309,36000.0,Adice,0.5,grejanje na struju,terasa,prazno,"TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",17 ,prizemlje,Stan u zgradi
310,82400.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,prazno,"telefon, kablovska",22 ,3,Stan u zgradi
311,71070.0,Nova Detelinara,0.5,centralno grejanje,terasa,prazno,"telefon, kablovska",28 ,3,Stan u zgradi
312,71070.0,Nova Detelinara,0.5,centralno grejanje,terasa,namešteno,"telefon, kablovska",28 ,3,Stan u zgradi
313,135040.0,Nova Detelinara,2.5,centralno grejanje,terasa,prazno,"telefon, kablovska, klima",57 ,2,Stan u zgradi
314,194880.0,Telep,3,centralno grejanje,terasa,prazno,"telefon, kablovska, klima",86 ,2,Stan u zgradi
315,75200.0,Socijalno,0.5,centralno grejanje,terasa,prazno,"telefon, kablovska",24 ,prizemlje,Stan u zgradi
316,94750.0,Nova Detelinara,2,centralno grejanje,terasa,prazno,"telefon, kablovska",46 ,6,Stan u zgradi
317,226600.0,Telep,3,centralno grejanje,terasa,prazno,"telefon, kablovska",100 ,2,Stan u zgradi
318,115600.0,Centar,3,centralno grejanje,terasa,prazno,"telefon, kablovska",68 ,visoko,Stan u zgradi
319,165830.0,Pećka,4,centralno grejanje,terasa,prazno,"telefon, interfon, klima",92 ,2,Stan u zgradi
320,87550.0,ĆIRPANOVA,1,centralno grejanje,terasa,namešteno,"telefon, interfon, klima",34 ,4,Stan u zgradi
321,71070.0,Nova Detelinara,0.5,centralno grejanje,terasa,namešteno,klima,28 ,3,Stan u zgradi
322,131840.0,Novo Naselje,3,centralno grejanje,terasa,namešteno,klima,65 ,3,Stan u zgradi
323,174070.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,polunamešteno,klima,69 ,6,Stan u zgradi
324,111320.0,Telep,2,grejanje na gas,terasa,polunamešteno,klima,47 ,1,Stan u zgradi
325,95300.0,Socijalno,1.5,centralno grejanje,terasa,namešteno,klima,42 ,4,Stan u zgradi
326,83000.0,Novo Naselje,1.5,centralno grejanje,terasa,namešteno,klima,39 ,visoko,Stan u zgradi
327,144200.0,Novo Naselje,5,centralno grejanje,terasa,namešteno,klima,84 ,visoko,Stan u zgradi
328,138000.0,Kopernikova,3,centralno grejanje,"podrum, terasa",namešteno,klima,59 ,2,Stan u zgradi
329,120510.0,Novo Naselje,2.5,centralno grejanje,"podrum, terasa",namešteno,klima,65 ,3,Stan u zgradi
330,133900.0,JOVANA HRANILOVICA,3,centralno grejanje,"podrum, terasa",namešteno,klima,78 ,3,Stan u zgradi
331,159650.0,Grbavica,4,centralno grejanje,terasa,namešteno,klima,103 ,6,Stan u zgradi
332,130000.0,Centar,2.5,centralno grejanje,terasa,namešteno,klima,49 ,2,Stan u zgradi
333,78300.0,Bulevar Patrijarha Pavla (Somborski Bulevar),1,grejanje na gas,terasa,namešteno,klima,30 ,2,Stan u zgradi
334,64890.0,Podbara,0.5,grejanje na gas,terasa,namešteno,klima,22 ,1,Stan u zgradi
335,108030.0,Salajka,1.5,centralno grejanje,terasa,namešteno,klima,42 ,1,Stan u zgradi
336,350.0,Betanija,2,centralno grejanje,"dvorište, terasa",prazno,"telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",48 ,3,Stan u zgradi
337,111320.0,Telep,2,grejanje na gas,terasa,prazno,"telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",47 ,2,Stan u zgradi
338,177210.0,Bulevar Oslobođenja,4,grejanje na gas,terasa,prazno,"telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",93 ,2,Stan u zgradi
339,128750.0,Podbara,2.5,centralno grejanje,terasa,prazno,"kablovska, klima",82 ,3,Stan u zgradi
340,113300.0,Podbara,2,centralno grejanje,terasa,prazno,telefon,50 ,4,Stan u zgradi
341,166860.0,Grbavica,2.5,centralno grejanje,terasa,prazno,telefon,90 ,5,Stan u zgradi
342,79250.0,"Grbavica,prodaja sa kompletnim nameštajem",0.5,grejanje na gas,terasa,namešteno,"klima, kuhinjski elementi, frižider, zamrzivač, rerna, ugradni plakar",27 ,4,Stan u zgradi
343,142140.0,Bulevar Evrope,3,centralno grejanje,terasa,namešteno,"klima, kuhinjski elementi, frižider, zamrzivač, rerna, ugradni plakar",71 ,4,Stan u zgradi
344,58710.0,Satelit,1,centralno grejanje,terasa,namešteno,"klima, kuhinjski elementi, frižider, zamrzivač, rerna, ugradni plakar",33 ,2,Stan u zgradi
345,249000.0,Ilije Birčanina,3,etažno grejanje,terase (2),polunamešteno,klima,99 ,3,Stan u zgradi
