,cene,adrese,sobe,grejanje,infrastructure,namestenost,opremljenost,povrsina,spratnost,tip
324,111320.0,Telep,2,grejanje na gas,terasa,2,1,47 ,1,Stan u zgradi
325,95300.0,Socijalno,1.5,centralno grejanje,terasa,1,1,42 ,4,Stan u zgradi
326,83000.0,Novo Naselje,1.5,centralno grejanje,terasa,1,1,39 ,visoko,Stan u zgradi
327,144200.0,Novo Naselje,5,centralno grejanje,terasa,1,1,84 ,visoko,Stan u zgradi
328,138000.0,Kopernikova,3,centralno grejanje,"podrum, terasa",1,1,59 ,2,Stan u zgradi
329,120510.0,Novo Naselje,2.5,centralno grejanje,"podrum, terasa",1,1,65 ,3,Stan u zgradi
330,133900.0,JOVANA HRANILOVICA,3,centralno grejanje,"podrum, terasa",1,1,78 ,3,Stan u zgradi
331,159650.0,Grbavica,4,centralno grejanje,terasa,1,1,103 ,6,Stan u zgradi
332,130000.0,Centar,2.5,centralno grejanje,terasa,1,1,49 ,2,Stan u zgradi
333,78300.0,Bulevar Patrijarha Pavla (Somborski Bulevar),1,grejanje na gas,terasa,1,1,30 ,2,Stan u zgradi
334,64890.0,Podbara,0.5,grejanje na gas,terasa,1,1,22 ,1,Stan u zgradi
335,108030.0,Salajka,1.5,centralno grejanje,terasa,1,1,42 ,1,Stan u zgradi
336,350.0,Betanija,2,centralno grejanje,"dvorište, terasa",3,14,48 ,3,Stan u zgradi
337,111320.0,Telep,2,grejanje na gas,terasa,3,14,47 ,2,Stan u zgradi
338,177210.0,Bulevar Oslobođenja,4,grejanje na gas,terasa,3,14,93 ,2,Stan u zgradi
339,128750.0,Podbara,2.5,centralno grejanje,terasa,3,2,82 ,3,Stan u zgradi
340,113300.0,Podbara,2,centralno grejanje,terasa,3,1,50 ,4,Stan u zgradi
341,166860.0,Grbavica,2.5,centralno grejanje,terasa,3,1,90 ,5,Stan u zgradi
342,79250.0,"Grbavica,prodaja sa kompletnim nameštajem",0.5,grejanje na gas,terasa,1,7,27 ,4,Stan u zgradi
343,142140.0,Bulevar Evrope,3,centralno grejanje,terasa,1,7,71 ,4,Stan u zgradi
344,58710.0,Satelit,1,centralno grejanje,terasa,1,7,33 ,2,Stan u zgradi
345,249000.0,Ilije Birčanina,3,etažno grejanje,terase (2),2,1,99 ,3,Stan u zgradi
346,59300.0,NOVA 39,1.5,etažno grejanje,terase (2),2,1,33 ,3,Stan u zgradi
347,141900.0,bulevar vojvode stepe,3,centralno grejanje,terasa,1,15,69 ,3,Stan u zgradi
348,66950.0,Veselina Maslese,0.5,centralno grejanje,"prilaz za invalide, dvorište, terasa",1,2,26 ,5,Stan u zgradi
349,58710.0,Satelit,1,centralno grejanje,"prilaz za invalide, dvorište, terasa",1,2,33 ,2,Stan u zgradi
350,345000.0,Sremska Kamenica,4,centralno grejanje,terasa,1,2,153 ,1,Stan u zgradi
351,75000.0,Centar,0.5,centralno grejanje,terasa,1,2,26 ,5,Stan u zgradi
352,71100.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,2,28 ,4,Stan u zgradi
353,109500.0,Bulevar Oslobođenja,1,centralno grejanje,terasa,1,2,38 ,3,Stan u zgradi
354,133900.0,Novo Naselje,3,centralno grejanje,terasa,3,4,64 ,4,Stan u zgradi
355,148320.0,Liman 3,3.5,centralno grejanje,terasa,3,4,74 ,4,Stan u zgradi
356,360500.0,Bulevar Evrope,4,centralno grejanje,"prilaz za invalide, terasa",1,4,115 ,3,Stan u zgradi
357,101560.0,sremska kamenica,2,grejanje na gas,terasa,3,4,58 ,visoko,Stan u zgradi
358,128670.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,3,3,49 ,3,Stan u zgradi
359,108150.0,Podbara,2,grejanje na gas,terasa,3,2,44 ,3,Stan u zgradi
360,99000.0,Liman IV,2,centralno grejanje,lođa,3,2,52 ,1,Stan u zgradi
361,55000.0,Betanija,1.5,centralno grejanje,terasa,3,2,38 ,4,Stan u zgradi
362,138500.0,Telep,1.5,grejanje na gas,terasa,1,9,48 ,3,Stan u zgradi
363,63660.0,Adice,1.5,grejanje na gas,terasa,3,9,30 ,2,Stan u zgradi
364,149350.0,Nova Detelinara,4,centralno grejanje,terasa,1,9,83 ,5,Stan u zgradi
365,152210.0,Salajka,2.5,grejanje na gas,terasa,3,9,67 ,2,Stan u zgradi
366,199400.0,zeleznicka,3,centralno grejanje,terasa,3,9,88 ,1,Stan u zgradi
367,286340.0,Bulevar Oslobodjenja,4,centralno grejanje,lođa,1,2,129 ,2,Stan u zgradi
368,97850.0,Nova Detelinara,3,centralno grejanje,terasa,1,2,54 ,5,Stan u zgradi
369,133900.0,Bulevar Oslobođenja,3,centralno grejanje,terasa,3,1,61 ,14,Stan u zgradi
370,90850.0,Železnička stanica,2,centralno grejanje,terasa,3,1,42 ,4,Stan u zgradi
371,107690.0,Salajka,1.5,centralno grejanje,terasa,3,1,42 ,2,Stan u zgradi
372,99800.0,vojvode,2,grejanje na gas,terasa,1,1,39 ,1,Stan u zgradi
373,287320.0,Salajka,4,grejanje na gas,terasa,1,1,121 ,5,Stan u zgradi
374,81500.0,Nova Detelinara,2,centralno grejanje,terasa,3,1,44 ,5,Stan u zgradi
375,126900.0,Liman 4,2,centralno grejanje,terasa,3,1,56 ,5,Stan u zgradi
376,50500.0,Adice,1.5,grejanje na gas,terasa,3,1,33 ,visoko,Stan u zgradi
377,206000.0,Kej,2.5,centralno grejanje,terasa,3,1,57 ,3,Stan u zgradi
378,103060.0,Železnička stanica,2,centralno grejanje,lođa,3,1,40 ,1,Stan u zgradi
379,122360.0,Nova Detelinara,2.5,centralno grejanje,terasa,3,1,66 ,5,Stan u zgradi
380,123600.0,Grbavica,2,centralno grejanje,terasa,1,2,47 ,2,Stan u zgradi
381,154500.0,DOSITEJEVA,3,etažno grejanje,terasa,1,2,63 ,2,Stan u zgradi
382,100940.0,ORLOVICA PAVLA,1.5,centralno grejanje,terasa,1,2,40 ,2,Stan u zgradi
383,133900.0,KISACKA,2,centralno grejanje,terasa,1,2,46 ,2,Stan u zgradi
384,84460.0,Blok 8,2.5,centralno grejanje,terasa,1,2,50 ,5,Stan u zgradi
385,128550.0,Novo Naselje,3,centralno grejanje,terasa,1,2,86 ,5,Stan u zgradi
386,52480.0,Novo Naselje,0.5,centralno grejanje,terasa,1,2,26 ,5,Stan u zgradi
387,133900.0,Polgar Andraša,3,etažno grejanje,"prilaz za invalide, terase (2)",1,15,63 ,1,Stan u zgradi
388,451530.0,Cara Dušana,5,grejanje na gas,"prilaz za invalide, terasa, lođa",1,2,219 ,2,Stan u zgradi
389,91670.0,Bulevar Evrope,1.5,grejanje na gas,terasa,1,2,31 ,visoko,Stan u zgradi
390,245000.0,strazilovska,3,centralno grejanje,terase (2),3,2,94 ,3,Stan u zgradi
391,122570.0,Liman 4,2,centralno grejanje,terasa,3,4,55 ,6,Stan u zgradi
392,77250.0,Železnička stanica,2,centralno grejanje,terasa,3,1,42 ,5,Stan u zgradi
393,123600.0,Šarengrad,3,centralno grejanje,terasa,1,1,62 ,1,Stan u zgradi
394,146800.0,Nova Detelinara,2.5,centralno grejanje,terasa,2,2,57 ,1,Stan u zgradi
395,195900.0,Adice,4,podno grejanje,terasa,1,4,100 ,1,Stan u zgradi
396,138640.0,Bulevar Patrijarha Pavla (Somborski Bulevar),3,grejanje na gas,terasa,1,4,67 ,1,Stan u zgradi
397,231750.0,sumadijska,3,centralno grejanje,terasa,1,4,69 ,1,Stan u zgradi
398,111240.0,Salajka,2.5,grejanje na gas,terasa,1,4,52 ,1,Stan u zgradi
399,133000.0,Bulevar Evrope,3,etažno grejanje,terasa,2,4,63 ,1,Stan u zgradi
400,179000.0,Jugovićevo,2.5,grejanje na gas,terasa,2,4,112 ,4,Stan u zgradi
401,143700.0,Novo Naselje,3,grejanje na gas,terasa,2,4,75 ,4,Stan u zgradi
402,185400.0,veselina maslese,3,centralno grejanje,terasa,3,4,66 ,3,Stan u zgradi
403,94750.0,Nova Detelinara,2,centralno grejanje,terasa,3,4,46 ,6,Stan u zgradi
404,36050.0,Adice,0.5,grejanje na struju,terasa,3,4,17 ,visoko,Stan u zgradi
405,99800.0,Veternička Rampa,2,grejanje na gas,terasa,3,4,57 ,visoko,Stan u zgradi
406,35000.0,Adice,0.5,centralno grejanje,terasa,3,4,21 ,visoko,Stan u zgradi
407,123600.0,Novo Naselje,3,centralno grejanje,terasa,3,4,80 ,3,Stan u zgradi
408,515000.0,Sajmište,5,centralno grejanje,terasa,3,4,149 ,1,Stan u zgradi
409,116500.0,Adice,3.5,centralno grejanje,terasa,3,4,78 ,1,Stan u zgradi
410,116500.0,Adice,3.5,centralno grejanje,terasa,3,4,78 ,2,Stan u zgradi
411,71400.0,Adice,1.5,centralno grejanje,terasa,3,4,42 ,2,Stan u zgradi
412,116500.0,Adice,3.5,centralno grejanje,terasa,3,4,78 ,1,Stan u zgradi
413,84980.0,Salajka,0.5,centralno grejanje,terasa,3,4,25 ,3,Stan u zgradi
414,150000.0,Cara Dušana,4,grejanje na gas,terasa,3,4,94 ,5,Stan u zgradi
415,64000.0,Centar,1.5,grejanje na gas,terasa,3,4,27 ,5,Stan u zgradi
416,185400.0,Centar,3,centralno grejanje,"podrum, terasa",3,3,71 ,visoko,Stan u zgradi
417,154500.0,branka bajica,3,centralno grejanje,terasa,1,3,66 ,4,Stan u zgradi
418,126430.0,Stari Majur,2.5,grejanje na gas,terasa,1,3,65 ,4,Stan u zgradi
419,69010.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,3,31 ,2,Stan u zgradi
420,87500.0,Telep,2,grejanje na gas,terasa,2,3,43 ,1,Stan u zgradi
421,118450.0,Šumadijska,3,centralno grejanje,terasa,3,5,68 ,prizemlje,Stan u zgradi
422,94760.0,Centar,0.5,centralno grejanje,terasa,1,8,27 ,4,Stan u zgradi
423,150000.0,Cara Dušana,4,grejanje na gas,terasa,3,8,94 ,5,Stan u zgradi
424,97850.0,Bulevar Krala Petra 1,2,centralno grejanje,"dvorište, podrum, terasa",2,6,51 ,4,Stan u zgradi
425,92700.0,Tatarsko Brdo,3.5,centralno grejanje,terasa,2,6,72 ,prizemlje,Stan u zgradi
426,92700.0,Tatarsko Brdo,3.5,centralno grejanje,terasa,2,6,71 ,prizemlje,Stan u zgradi
427,72100.0,Grbavica,0.5,centralno grejanje,terasa,2,6,26 ,prizemlje,Stan u zgradi
428,38100.0,Petrovaradin,1.5,centralno grejanje,terasa,2,6,31 ,prizemlje,Stan u zgradi
429,230000.0,Liman 1,3,centralno grejanje,terasa,2,6,81 ,2,Stan u zgradi
430,106500.0,Telep,2,grejanje na gas,terasa,2,6,42 ,3,Stan u zgradi
431,69000.0,Centar,1,grejanje na gas,terasa,2,6,36 ,suteren,Stan u zgradi
432,73100.0,Petrovaradin,1.5,grejanje na gas,terasa,2,6,43 ,1,Stan u zgradi
433,155000.0,Novo Naselje,2.5,grejanje na gas,"dvorište, terasa",1,6,55 ,5,Stan u zgradi
434,68000.0,Adice,1.5,grejanje na gas,terasa,1,6,38 ,1,Stan u zgradi
435,260000.0,Bulevar Evrope,4,centralno grejanje,terasa,1,6,105 ,5,Stan u zgradi
436,164800.0,Liman 4,3.5,centralno grejanje,terasa,1,6,78 ,7,Stan u zgradi
437,52530.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,1,6,20 ,5,Stan u zgradi
438,159000.0,Socijalno,2,centralno grejanje,terasa,1,6,58 ,3,Stan u zgradi
439,164800.0,Braće Ribnikar,2,centralno grejanje,terasa,1,3,52 ,1,Stan u zgradi
440,463500.0,Centar,4,centralno grejanje,terasa,1,3,150 ,3,Stan u zgradi
441,81300.0,Heroja Pinkija,1.5,grejanje na gas,terasa,3,3,34 ,2,Stan u zgradi
442,206000.0,Centar,2.5,centralno grejanje,terasa,3,3,80 ,2,Salonac
443,107970.0,Salajka,1.5,centralno grejanje,terasa,3,3,42 ,2,Stan u zgradi
444,123600.0,Socijalno,2,centralno grejanje,terasa,3,1,48 ,1,Stan u zgradi
445,159650.0,Kolo Srpskih Sestara,3.5,centralno grejanje,terasa,3,1,86 ,3,Stan u zgradi
446,179000.0,Veselina Msleše,3,centralno grejanje,terasa,3,1,72 ,3,Stan u zgradi
447,88690.0,Telep,1.5,grejanje na gas,terasa,3,1,41 ,nisko,Stan u zgradi
448,139800.0,Kej,2,centralno grejanje,terasa,3,1,43 ,4,Stan u zgradi
449,79570.0,Telep,1.5,norveški radijatori,terasa,1,1,35 ,1,Stan u zgradi
450,236900.0,Nova Detelinara,4,centralno grejanje,terase (2),1,1,87 ,5,Stan u zgradi
451,103310.0,Bulevar Evrope,1.5,centralno grejanje,terasa,1,1,34 ,7,Stan u zgradi
452,46350.0,Nova Detelinara,1.5,centralno grejanje,terasa,1,1,34 ,visoko,Stan u zgradi
453,103000.0,Bulevar Oslobođenja,1.5,centralno grejanje,terasa,1,1,40 ,3,Stan u zgradi
454,75800.0,Detelinara,2,centralno grejanje,terasa,1,1,46 ,2,Stan u zgradi
455,125870.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,3,1,47 ,6,Stan u zgradi
456,207150.0,ORLOVICA PAVLA,4,etažno grejanje,terasa,3,1,96 ,6,Stan u zgradi
457,87600.0,Novo Naselje,2,etažno grejanje,terasa,3,1,39 ,3,Stan u zgradi
458,164800.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,1,1,52 ,1,Stan u zgradi
459,50000.0,Petrovaradin,0.5,centralno grejanje,terasa,1,1,31 ,suteren,Stan u zgradi
460,52000.0,Veternička Rampa,2,centralno grejanje,terasa,1,1,25 ,suteren,Stan u zgradi
461,144000.0,Centar,2,centralno grejanje,terasa,1,1,58 ,1,Stan u zgradi
462,92700.0,Nova Detelinara,2,centralno grejanje,terasa,1,1,44 ,4,Stan u zgradi
463,144200.0,Nova Detelinara,4,centralno grejanje,terasa,1,1,96 ,5,Stan u zgradi
464,51500.0,Satelit,1,centralno grejanje,terasa,1,1,30 ,visoko,Stan u zgradi
465,67000.0,Grbavica,0.5,centralno grejanje,terasa,1,1,23 ,prizemlje,Stan u zgradi
466,98000.0,Telep,2,centralno grejanje,terasa,3,1,49 ,visoko,Stan u zgradi
467,154500.0,BALZAKOVA,2,centralno grejanje,"prilaz za invalide, podrum, terasa",1,16,60 ,15,Stan u zgradi
468,268000.0,Cara Dušana,4.5,centralno grejanje,terasa,1,8,124 ,5,Stan u zgradi
469,120000.0,Dvoiposoban stan sa dvorištem 300 m2,2.5,grejanje na gas,"dvorište, terasa",3,8,67 ,prizemlje,Dupleks
470,311000.0,Avijatičarsko naselje,5,grejanje na gas,"terase (2), lođa",3,8,148 ,1,Stan u zgradi
471,119480.0,Bulevar Oslobođenja,2.5,centralno grejanje,terasa,3,8,60 ,visoko,Stan u zgradi
472,123600.0,Cara Dušana,2.5,centralno grejanje,terasa,3,8,55 ,5,Stan u zgradi
473,94760.0,Telep,3.5,centralno grejanje,terasa,1,8,57 ,2,Stan u zgradi
474,119480.0,Stari Majur,2.5,grejanje na gas,terasa,3,8,53 ,prizemlje,Stan u zgradi
475,111148.0,Gorana Kovačića 15,3,grejanje na gas,"dvorište, podrum, terasa",3,2,57 ,1,Stan u zgradi
476,139522.0,Gorana Kovačića 15,4,grejanje na gas,"dvorište, podrum, terasa",3,2,71 ,1,Stan u zgradi
477,249750.0,Gorana Kovačića 15,4,grejanje na gas,"dvorište, podrum, terase (3+)",3,2,111 ,2,Penthaus
478,123600.0,Sajmište,2,grejanje na gas,terasa,3,2,57 ,4,Stan u zgradi
479,128750.0,Grbavica,2,grejanje na gas,terasa,3,2,51 ,4,Stan u zgradi
480,283420.0,Sajmište,4,grejanje na gas,terasa,3,2,105 ,3,Stan u zgradi
481,119850.0,Salajka,3,grejanje na gas,terasa,3,2,55 ,3,Stan u zgradi
482,72090.0,Klisa,1.5,grejanje na gas,terasa,3,2,38 ,visoko,Stan u zgradi
483,255750.0,Sajmište,4,grejanje na gas,terasa,3,2,95 ,2,Stan u zgradi
484,283420.0,Sajmište,4,grejanje na gas,terasa,3,2,105 ,1,Stan u zgradi
485,283420.0,Sajmište,4,grejanje na gas,terasa,3,2,105 ,2,Stan u zgradi
486,140410.0,Podbara,2.5,grejanje na gas,terasa,3,2,59 ,1,Stan u zgradi
487,37100.0,Adice,1,grejanje na gas,terasa,3,2,28 ,prizemlje,Stan u zgradi
488,176130.0,Bulevar Oslobođenja,2.5,grejanje na gas,terasa,3,2,57 ,6,Stan u zgradi
489,105000.0,Podbara,2,grejanje na gas,terasa,3,2,44 ,3,Stan u zgradi
490,217000.0,Bulevar Oslobođenja,3,grejanje na gas,terasa,3,2,70 ,7,Stan u zgradi
491,82400.0,Novo Naselje,1.5,centralno grejanje,terasa,3,2,55 ,4,Stan u zgradi
492,136800.0,Nova Detelinara,3,centralno grejanje,terasa,3,4,83 ,5,Stan u zgradi
493,98500.0,Telep,3,podno grejanje,terasa,3,3,48 ,prizemlje,Stan u zgradi
494,168250.0,Telep,2.5,podno grejanje,terasa,3,3,66 ,visoko,Stan u zgradi
495,340000.0,Telep,4,podno grejanje,terasa,3,3,150 ,visoko,Stan u zgradi
496,185400.0,Centar,3,podno grejanje,terasa,1,11,67 ,4,Stan u zgradi
497,102950.0,Avijatičarsko Naselje,2.5,centralno grejanje,terasa,3,1,58 ,3,Stan u zgradi
498,117800.0,Detelinara,3,centralno grejanje,terasa,2,4,62 ,2,Stan u zgradi
499,162000.0,Grbavica,1.5,centralno grejanje,terasa,1,4,52 ,1,Stan u zgradi
500,100000.0,Satelit,2,centralno grejanje,terasa,1,4,46 ,1,Stan u zgradi
501,124000.0,Centar,2.5,centralno grejanje,terasa,1,4,80 ,6,Stan u zgradi
502,206000.0,Centar,3,centralno grejanje,terasa,1,4,80 ,2,Stan u zgradi
503,71100.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,4,28 ,3,Stan u zgradi
504,51500.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,1,4,18 ,6,Stan u zgradi
505,123600.0,Podbara,2,etažno grejanje,terasa,1,4,43 ,4,Stan u zgradi
506,121950.0,Novo Naselje,2,centralno grejanje,terasa,1,4,64 ,14,Stan u zgradi
507,108150.0,Salajka,1.5,grejanje na gas,terasa,1,4,40 ,2,Stan u zgradi
508,95600.0,Bulevar Evrope,1.5,etažno grejanje,terasa,1,4,40 ,prizemlje,Stan u zgradi
509,88700.0,Bulevar Evrope,1.5,etažno grejanje,terasa,1,4,37 ,prizemlje,Stan u zgradi
510,110150.0,Bulevar Evrope,1.5,etažno grejanje,terasa,1,4,46 ,prizemlje,Stan u zgradi
511,151120.0,Bulevar Evrope,2.5,etažno grejanje,terasa,1,4,66 ,prizemlje,Stan u zgradi
512,148200.0,Bulevar Evrope,2.5,etažno grejanje,terasa,1,4,65 ,prizemlje,Stan u zgradi
513,93550.0,Bulevar Evrope,1.5,etažno grejanje,terasa,1,4,39 ,1,Stan u zgradi
514,135000.0,Bulevar Evrope,2.5,etažno grejanje,terasa,1,4,59 ,1,Stan u zgradi
515,146000.0,Bulevar Evrope,2.5,etažno grejanje,terasa,1,4,64 ,1,Stan u zgradi
516,151250.0,Bulevar Evrope,2.5,etažno grejanje,terasa,1,4,66 ,1,Stan u zgradi
517,170800.0,Bulevar Evrope,2.5,etažno grejanje,terasa,1,4,75 ,1,Stan u zgradi
518,185850.0,Bulevar Evrope,3.5,etažno grejanje,terasa,1,4,85 ,1,Stan u zgradi
519,101800.0,Bulevar Evrope,1.5,etažno grejanje,terasa,1,4,42 ,1,Stan u zgradi
520,50950.0,Kaće Dejanović,1,centralno grejanje,terasa,3,2,26 ,4,Stan u zgradi
521,149000.0,Centar,2,centralno grejanje,"podrum, terasa, lođa",3,1,61 ,4,Stan u zgradi
522,76900.0,Avijatičarsko Naselje,1,centralno grejanje,terasa,3,1,38 ,1,Stan u zgradi
523,154000.0,Liman 2,3,centralno grejanje,terasa,1,1,77 ,7,Stan u zgradi
524,312000.0,Petra Drapsina 33,4,centralno grejanje,"dvorište, alarm, terasa",3,3,118 ,2,Stan u zgradi
525,157500.0,Dušana Vasiljeva 28,2.5,centralno grejanje,"prilaz za invalide, dvorište, tavan, podrum, terasa",3,3,63 ,3,Stan u zgradi
526,144000.0,Grbavica,2,centralno grejanje,terasa,3,3,50 ,2,Stan u zgradi
527,90070.0,Adice,2.5,podno grejanje,terasa,3,3,53 ,1,Stan u zgradi
528,133900.0,Južni Telep,2.5,etažno grejanje,terasa,3,3,56 ,2,Stan u zgradi
529,128750.0,janka cmelika,2.5,centralno grejanje,terasa,1,3,55 ,1,Stan u zgradi
530,68290.0,Adice,2,grejanje na gas,terasa,3,3,39 ,1,Stan u zgradi
531,112200.0,Adice,3.5,grejanje na gas,terasa,3,3,75 ,2,Stan u zgradi
532,67200.0,Adice,1.5,grejanje na gas,terasa,3,3,40 ,1,Stan u zgradi
533,94050.0,Adice,3.5,grejanje na gas,terasa,3,3,59 ,1,Stan u zgradi
534,94600.0,Adice,2.5,grejanje na gas,terasa,3,3,59 ,2,Stan u zgradi
535,67400.0,Adice,1.5,grejanje na gas,terasa,3,3,40 ,2,Stan u zgradi
536,67800.0,Adice,1.5,grejanje na gas,terasa,3,3,40 ,1,Stan u zgradi
537,85600.0,Adice,2,grejanje na gas,terasa,3,3,52 ,1,Stan u zgradi
538,82000.0,Adice,2,grejanje na gas,terasa,3,3,50 ,2,Stan u zgradi
539,85600.0,Adice,2.5,grejanje na gas,terasa,3,3,52 ,1,Stan u zgradi
540,82000.0,Adice,2,grejanje na gas,terasa,3,3,50 ,2,Stan u zgradi
541,72150.0,Adice,1.5,grejanje na gas,terasa,3,3,42 ,2,Stan u zgradi
542,82000.0,Adice,2,grejanje na gas,terasa,3,3,50 ,2,Stan u zgradi
543,85600.0,Adice,2.5,grejanje na gas,terasa,3,3,52 ,1,Stan u zgradi
544,67800.0,Adice,1.5,grejanje na gas,terasa,3,3,40 ,1,Stan u zgradi
545,72150.0,Adice,1.5,grejanje na gas,terasa,3,3,42 ,2,Stan u zgradi
546,85600.0,Adice,2.5,grejanje na gas,terasa,3,3,52 ,1,Stan u zgradi
547,67800.0,Adice,1.5,grejanje na gas,terasa,3,3,40 ,1,Stan u zgradi
548,72150.0,Adice,1.5,grejanje na gas,terasa,3,3,42 ,2,Stan u zgradi
549,79200.0,Adice,2,grejanje na gas,terasa,3,3,47 ,1,Stan u zgradi
550,63000.0,Adice,1.5,grejanje na gas,terasa,3,3,37 ,1,Stan u zgradi
551,77300.0,Adice,2,grejanje na gas,terasa,3,3,47 ,2,Stan u zgradi
552,95500.0,Telep,1.5,grejanje na gas,terasa,3,3,36 ,2,Stan u zgradi
553,1.0,Grbavica,1.5,grejanje na gas,terasa,3,3,41 ,1,Stan u zgradi
554,87000.0,Kninska,2,grejanje na gas,terasa,3,3,57 ,4,Stan u zgradi
555,87000.0,Detelinara,2,grejanje na gas,terasa,3,3,51 ,visoko,Stan u zgradi
556,89610.0,Pariske komune,2,centralno grejanje,"podrum, terasa",3,3,48 ,visoko,Stan u zgradi
557,136000.0,Novi Sad PASTEROVA 26,3,centralno grejanje,terasa,3,3,67 ,5,Stan u zgradi
558,63860.0,Veternička Rampa,1.5,grejanje na gas,terasa,1,11,27 ,prizemlje,Stan u zgradi
559,129780.0,janka veselinovica,2.5,centralno grejanje,terasa,1,11,56 ,1,Stan u zgradi
560,226600.0,Centar,2,centralno grejanje,terasa,1,11,64 ,3,Stan u zgradi
561,298700.0,RADNICKA,3,centralno grejanje,terasa,1,11,75 ,3,Stan u zgradi
562,185400.0,radoja domanovića,3.5,centralno grejanje,terasa,3,2,80 ,3,Stan u zgradi
563,94760.0,Telep,1.5,grejanje na gas,terasa,1,2,33 ,2,Stan u zgradi
564,78879.0,Socijalno,0.5,centralno grejanje,terasa,3,2,30 ,3,Stan u zgradi
565,159100.0,Tozin Sokak,3,grejanje na gas,terasa,1,2,55 ,5,Stan u zgradi
566,94750.0,Nova Detelinara,2,centralno grejanje,terasa,3,2,46 ,5,Stan u zgradi
567,94750.0,Nova Detelinara,2,centralno grejanje,terasa,3,2,46 ,6,Stan u zgradi
568,165000.0,Petrovaradin,4,grejanje na gas,terasa,3,2,117 ,visoko,Stan u zgradi
569,123600.0,Centar,2.5,centralno grejanje,terasa,3,2,50 ,1,Stan u zgradi
570,94748.0,stevana mokranjca,2,centralno grejanje,terasa,3,2,46 ,6,Stan u zgradi
571,65000.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,3,2,29 ,prizemlje,Stan u zgradi
572,226700.0,Centar,2,centralno grejanje,terasa,3,2,64 ,3,Stan u zgradi
573,138440.0,Salajka,1.5,centralno grejanje,terasa,3,2,42 ,5,Stan u zgradi
574,359000.0,Veternik,4,grejanje na gas,terasa,3,2,195 ,2,Stan u zgradi
575,46350.0,Petrovaradin,1.5,centralno grejanje,terasa,3,2,32 ,3,Stan u zgradi
576,65000.0,Petrovaradin,1,TA peć,terasa,3,2,40 ,2,Stan u zgradi
577,116400.0,Trg Mladenaca,0.5,centralno grejanje,terasa,1,11,29 ,3,Stan u zgradi
578,139050.0,Bulevar Oslobođenja,2.5,centralno grejanje,terase (2),1,11,75 ,8,Stan u zgradi
579,135960.0,Petrovaradinska Tvrđava,2,centralno grejanje,terase (2),3,11,60 ,2,Stan u zgradi
580,206010.0,DR.S.KASAPINOVICA,4,centralno grejanje,terase (2),3,11,113 ,2,Stan u zgradi
581,94750.0,Nova Detelinara,2,centralno grejanje,terasa,3,2,46 ,6,Stan u zgradi
582,127600.0,Liman 4,2.5,centralno grejanje,terasa,3,2,53 ,visoko,Stan u zgradi
583,136000.0,Liman 3,1.5,centralno grejanje,terasa,3,2,47 ,8,Stan u zgradi
584,80000.0,Sime Milutinovića Sarajlije 25,1.5,centralno grejanje,terasa,1,12,38 ,2,Stan u zgradi
585,155000.0,Spens,2.5,centralno grejanje,terasa,3,12,62 ,4,Stan u zgradi
586,144200.0,DR SVETISLAVA KASAPINOVIĆA,2,centralno grejanje,terasa,2,4,57 ,3,Stan u zgradi
587,69530.0,Novo Naselje,1,centralno grejanje,terasa,1,4,31 ,3,Stan u zgradi
588,309000.0,Bulevar Patrijarha Pavla (Somborski Bulevar),4,grejanje na gas,terasa,2,3,95 ,2,Stan u zgradi
589,104000.0,Centar,3,centralno grejanje,terasa,3,1,52 ,visoko,Stan u zgradi
590,104000.0,Riblja Pijaca,2,centralno grejanje,terasa,3,1,52 ,visoko,Stan u zgradi
591,51500.0,Veternik,1.5,grejanje na gas,terasa,3,1,40 ,visoko,Stan u zgradi
592,162230.0,Centar,3,grejanje na gas,terasa,3,1,63 ,3,Stan u zgradi
593,133900.0,Nova Detelinara,2.5,grejanje na gas,terasa,3,1,50 ,1,Stan u zgradi
594,75200.0,BUL.PATRIJARHA PAVLA,1,etažno grejanje,terasa,3,1,26 ,1,Stan u zgradi
595,136000.0,rumenacki put,3,centralno grejanje,terasa,1,1,64 ,2,Stan u zgradi
596,85700.0,Novo Naselje,2,centralno grejanje,terasa,1,1,64 ,14,Stan u zgradi
597,145000.0,Liman 4,2.5,centralno grejanje,terasa,1,1,59 ,9,Stan u zgradi
598,68500.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,1,24 ,4,Stan u zgradi
599,150000.0,Podbara,3,centralno grejanje,terasa,1,7,58 ,visoko,Stan u zgradi
600,197800.0,Cara Dušana,1.5,grejanje na gas,"terasa, lođa",1,17,48 ,3,Stan u zgradi
601,113300.0,patrijarha carnojevica,2.5,centralno grejanje,terase (2),3,17,58 ,2,Stan u zgradi
602,82400.0,Grbavica,0.5,centralno grejanje,terasa,3,17,28 ,3,Stan u zgradi
